name,eco,fen,moves
"Ruy Lopez: Morphy Defense, Modern Steinitz Defense, Siesta Variation",C74,r1bqkbnr/1pp3pp/p1np4/4pp2/B3P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 d6   c3 f5
"Ruy Lopez: Morphy Defense, Neo-Arkhangelsk Variation",C78,r1bqk2r/1ppp1ppp/p1n2n2/2b1p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Bc5
"Ruy Lopez: Morphy Defense, Norwegian Variation",C70,r1bqkbnr/2pp1ppp/p7/np2p3/4P3/1B3N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 b5   Bb3 Na5
"Ruy Lopez: Morphy Defense, Norwegian Variation, Nightingale Gambit",C70,r1bqkbnr/2pp1Bpp/p7/np2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 b5   Bb3 Na5   Bxf7+
"Ruy Lopez: Morphy Defense, Schliemann Defense Deferred",C70,r1bqkbnr/1ppp2pp/p1n5/4pp2/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 f5
"Ruy Lopez: Morphy Defense, Schliemann Defense Deferred, Jaenisch Gambit Deferred",C70,r1bqkbnr/1ppp2pp/p1n5/4pP2/B7/5N2/PPPP1PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 f5   exf5
"Ruy Lopez: Morphy Defense, Steinitz Deferred",C79,r1bqkb1r/1pp2ppp/p1np1n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O d6
"Ruy Lopez: Morphy Defense, Steinitz Deferred, 6. Bxc6+ bxc6 7. d4 Nxe4",C79,r1bqkb1r/2p2ppp/p1pp4/4p3/3Pn3/5N2/PPP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O d6   Bxc6+ bxc6   d4 Nxe4
"Ruy Lopez: Morphy Defense, Tarrasch Variation",C77,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   Nc3
"Ruy Lopez: Morphy Defense, Tartakower Variation",C80,r1bqkb1r/1ppp1ppp/p1n5/4p3/B3n3/5N2/PPPPQPPP/RNB2RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   Qe2
"Ruy Lopez: Morphy Defense, Wing Attack",C78,r1bqk2r/2ppbppp/p1n2n2/1p2p3/P3P3/1B3N2/1PPP1PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O b5   Bb3 Be7   a4
"Ruy Lopez: Morphy Defense, Wormald Attack",C77,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPPQPPP/RNB1K2R b KQkq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   Qe2
Ruy Lopez: Noah's Ark Trap,C71,r1bqkbnr/5ppp/p2p4/1pp5/3QP3/1B6/PPP2PPP/RNB1K2R w KQkq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 b5   Bb3 d6   d4 Nxd4   Nxd4 exd4   Qxd4 c5
"Ruy Lopez: Noah's Ark Trap, 9. Nxd4 exd4 10. Qxd4 c5",C88,r1bqk2r/4bppp/p2p1n2/1pp5/3QP3/1B6/PPP2PPP/RNB1R1K1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Be7   Re1 b5   Bb3 d6   d4 Nxd4   Nxd4 exd4   Qxd4 c5
Ruy Lopez: Nuernberg Variation,C60,r1bqkbnr/pppp2pp/2n2p2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bb5 f6
Ruy Lopez: Old Steinitz Defense: Semi-Duras Variation,C62,r2qkbnr/pppb1ppp/2np4/1B2p3/2PPP3/5N2/PP3PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   Bb5 d6   d4 Bd7   c4
Ruy Lopez: Open Berlin Defense: Showalter Variation,C67,r1bqkb1r/pppp1ppp/2nn4/4p3/B2P4/5N2/PPP2PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 Nf6   O-O Nxe4   d4 Nd6   Ba4
Ruy Lopez: Open Berlin Defense: l'Hermet Variation,C67,r1bqkb1r/pppp1ppp/2nn4/1B2P3/8/5N2/PPP2PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 Nf6   O-O Nxe4   d4 Nd6   dxe5
"Ruy Lopez: Open Variation, Skipworth Gambit",C80,r1bqkb1r/1pp2ppp/p1n5/3pp3/B3n3/5N2/PPPP1PPP/RNBQR1K1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   Re1 d5
Ruy Lopez: Open Variations,C80,r1bqkb1r/2pp1ppp/p1n5/1p2p3/3Pn3/1B3N2/PPP2PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3
"Ruy Lopez: Open Variations, 7. Bb3 d5 8. dxe5",C80,r1bqkb1r/2p2ppp/p1n5/1p1pP3/4n3/1B3N2/PPP2PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5
"Ruy Lopez: Open Variations, Berlin Variation",C82,r2qkb1r/2p2ppp/p1n1b3/1pnpP3/8/1BP2N2/PP3PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3 Nc5
"Ruy Lopez: Open Variations, Bernstein Variation",C80,r2qkb1r/2p2ppp/p1n1b3/1p1pP3/4n3/1B3N2/PPPN1PPP/R1BQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   Nbd2
"Ruy Lopez: Open Variations, Bernstein Variation, Luther Line",C80,r2qk2r/2p2ppp/p1n1b3/1pbpP3/4n3/1B3N2/PPPN1PPP/R1B1QRK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   Nbd2 Bc5   Qe1
"Ruy Lopez: Open Variations, Breslau Variation",C83,r2q1rk1/2p1bppp/p3b3/1p1pn3/3Nn3/1BP5/PP3PPP/RNBQR1K1 w -,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3 Be7   Re1 O-O   Nd4 Nxe5
"Ruy Lopez: Open Variations, Classical Defense",C83,r2qk2r/2p1bppp/p1n1b3/1p1pP3/4n3/1BP2N2/PP3PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3 Be7
"Ruy Lopez: Open Variations, Classical Defense, Main Line",C83,r2qk2r/2p1bppp/p1n1b3/1p1pP3/4n3/1BP2N2/PP3PPP/RNBQR1K1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 Be7   Re1 b5   Bb3 d5   dxe5 Be6   c3
"Ruy Lopez: Open Variations, Dilworth Variation",C82,r2q1rk1/2p2ppp/p1n1b3/1pbpP3/8/2P2N2/PPBN1nPP/R1BQ1RK1 w -,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3 Bc5   Nbd2 O-O   Bc2 Nxf2
"Ruy Lopez: Open Variations, Friess Attack",C80,r1bqkb1r/2pp1ppp/p1n5/1p2N3/B2Pn3/8/PPP2PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Nxe5
"Ruy Lopez: Open Variations, Harksen Gambit",C80,r1bqkb1r/2p2ppp/p1n5/1p1pp3/2PPn3/1B3N2/PP3PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   c4
"Ruy Lopez: Open Variations, Howell Attack",C81,r2qkb1r/2p2ppp/p1n1b3/1p1pP3/4n3/1B3N2/PPP1QPPP/RNB2RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   Qe2
"Ruy Lopez: Open Variations, Howell Attack, 9. Qe2 Be7 10. c4",C81,r2qk2r/2p1bppp/p1n1b3/1p1pP3/2P1n3/1B3N2/PP2QPPP/RNB2RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   Qe2 Be7   c4
"Ruy Lopez: Open Variations, Italian Variation",C82,r2qk2r/2p2ppp/p1n1b3/1pbpP3/4n3/1BP2N2/PP3PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3 Bc5
"Ruy Lopez: Open Variations, Karpov Gambit",C80,r2qkb1r/2p2ppp/p1n1b3/1pn1P1N1/3p4/1BP5/PP1N1PPP/R1BQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   Nbd2 Nc5   c3 d4   Ng5
"Ruy Lopez: Open Variations, Main Line",C80,r2qkb1r/2p2ppp/p1n1b3/1p1pP3/4n3/1B3N2/PPP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6
"Ruy Lopez: Open Variations, Malkin Variation",C83,r2q1rk1/2p1bppp/p1n1b3/1p1pP3/4n3/1BP2N2/PP1NQPPP/R1B2RK1 b -,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3 Be7   Nbd2 O-O   Qe2
"Ruy Lopez: Open Variations, Motzko Attack",C82,r2qk2r/2p2ppp/p1n1b3/1pbpP3/4n3/1BPQ1N2/PP3PPP/RNB2RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3 Bc5   Qd3
"Ruy Lopez: Open Variations, Open Variation",C80,r1bqkb1r/1ppp1ppp/p1n5/4p3/B3n3/5N2/PPPP1PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4
"Ruy Lopez: Open Variations, Richter Variation",C80,r1bqkb1r/2pp1ppp/p1n5/1p1Pp3/B3n3/5N2/PPP2PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   d5
"Ruy Lopez: Open Variations, Riga Variation",C80,r1bqkb1r/1ppp1ppp/p1n5/8/B2pn3/5N2/PPP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 exd4
"Ruy Lopez: Open Variations, Schlechter Defense",C80,r1bqkb1r/2p2ppp/p7/1p1pp3/P2nn3/1B3N2/1PP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   a4 Nxd4
"Ruy Lopez: Open Variations, St. Petersburg Variation",C82,r2qk2r/2p2ppp/p1n1b3/1pbpP3/4n3/1BP2N2/PP1N1PPP/R1BQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3 Bc5   Nbd2
"Ruy Lopez: Open Variations, Zukertort Variation",C80,r1bqkb1r/2p1nppp/p7/1p1pP3/4n3/1B3N2/PPP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Ne7
"Ruy Lopez: Open, 6. d4",C80,r1bqkb1r/1ppp1ppp/p1n5/4p3/B2Pn3/5N2/PPP2PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4
"Ruy Lopez: Open, 6. d4 b5",C80,r1bqkb1r/2pp1ppp/p1n5/1p2p3/B2Pn3/5N2/PPP2PPP/RNBQ1RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5
"Ruy Lopez: Open, 9. c3",C82,r2qkb1r/2p2ppp/p1n1b3/1p1pP3/4n3/1BP2N2/PP3PPP/RNBQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3
"Ruy Lopez: Open, Berger Variation",C80,r1bqkb1r/2p2ppp/p7/1p1p4/P2pn3/1BN5/1PP2PPP/R1BQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   a4 Nxd4   Nxd4 exd4   Nc3
"Ruy Lopez: Open, Howell Attack, Ekstrom Variation",C81,r4rk1/2pqbppp/p1n1b3/3pP3/2B1n3/5N2/PP2QPPP/RNBR2K1 w -,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   Qe2 Be7   Rd1 O-O   c4 bxc4   Bxc4 Qd7
"Ruy Lopez: Open, Knorre Variation",C80,r1bqkb1r/1ppp1ppp/p1n5/4p3/B3n3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   Nc3
"Ruy Lopez: Open, Motzko Attack, Nenarokov Variation",C82,r2qk2r/2p1nppp/p3b3/1pbpP3/4n3/1BPQ1N2/PP3PPP/RNB2RK1 w kq,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3 Bc5   Qd3 Ne7
"Ruy Lopez: Open, Tarrasch Trap",C83,r4rk1/2pqb1pp/p1n1p3/1p1pP3/4R3/1BP5/PP3PPP/RNBQ2K1 b -,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O Nxe4   d4 b5   Bb3 d5   dxe5 Be6   c3 Be7   Re1 O-O   Nd4 Qd7   Nxe6 fxe6   Rxe4
Ruy Lopez: Pollock Defense,C60,r1bqkbnr/pppp1ppp/8/nB2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bb5 Na5
Ruy Lopez: Rabinovich Variation,C78,r1bq1k1r/2p2ppp/p4n2/1pbPR1N1/3n4/1B6/PPPP1PPP/RNBQ2K1 w -,  e4 e5   Nf3 Nc6   Bb5 a6   Ba4 Nf6   O-O b5   Bb3 d6   Ng5 d5   exd5 Nd4   Re1 Bc5   Rxe5+ Kf8
Ruy Lopez: Retreat Variation,C60,rnbqkbnr/pppp1ppp/8/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bb5 Nb8
Ruy Lopez: Rotary-Albany Gambit,C60,r1bqkbnr/p1pp1ppp/1pn5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bb5 b6
Ruy Lopez: Schliemann Defense,C63,r1bqkbnr/pppp2pp/2n5/1B2pp2/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bb5 f5
"Ruy Lopez: Schliemann Defense, Classical Variation",C63,r1b1kbnr/ppp3pp/2N5/1B4q1/4p3/8/PPPP1PPP/R1BQK2R w KQkq,  e4 e5   Nf3 Nc6   Bb5 f5   Nc3 fxe4   Nxe4 d5   Nxe5 dxe4   Nxc6 Qg5
Saragossa Opening,A00,rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq,  c3
Scandinavian Defense,B01,rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq,  e4 d5
Scandinavian Defense: 2. b3,B01,rnbqkbnr/ppp1pppp/8/3p4/4P3/1P6/P1PP1PPP/RNBQKBNR b KQkq,  e4 d5   b3
Scandinavian Defense: Anderssen Counterattack,B01,rnb1kbnr/ppp2ppp/8/q3p3/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq,  e4 d5   exd5 Qxd5   Nc3 Qa5   d4 e5
"Scandinavian Defense: Anderssen Counterattack, Collijn Variation",B01,rn2kbnr/ppp2ppp/8/q3p3/3P2b1/2N2N2/PPP2PPP/R1BQKB1R w KQkq,  e4 d5   exd5 Qxd5   Nc3 Qa5   d4 e5   Nf3 Bg4
"Scandinavian Defense: Anderssen Counterattack, Goteborg System",B01,rnb1kbnr/ppp2ppp/8/q3p3/3P4/2N2N2/PPP2PPP/R1BQKB1R b KQkq,  e4 d5   exd5 Qxd5   Nc3 Qa5   d4 e5   Nf3
"Scandinavian Defense: Anderssen Counterattack, Orthodox Attack",B01,r1b1k1nr/ppp2ppp/2n5/q3P3/1b6/2N2N2/PPPB1PPP/R2QKB1R b KQkq,  e4 d5   exd5 Qxd5   Nc3 Qa5   d4 e5   dxe5 Nc6   Nf3 Bb4   Bd2
Scandinavian Defense: Blackburne Gambit,B01,r1bqkbnr/pp2pppp/2n5/8/8/8/PPPP1PPP/RNBQKBNR w KQkq,  e4 d5   exd5 c6   dxc6 Nxc6
Scandinavian Defense: Blackburne-Kloosterboer Gambit,B01,rnbqkbnr/pp2pppp/2p5/3P4/8/8/PPPP1PPP/RNBQKBNR w KQkq,  e4 d5   exd5 c6
Scandinavian Defense: Boehnke Gambit,B01,rn1qkbnr/ppp2ppp/4b3/8/8/8/PPPP1PPP/RNBQKBNR w KQkq,  e4 d5   exd5 e5   dxe6 Bxe6
Scandinavian Defense: Bronstein Variation,B01,rnb1kb1r/1pp1pppp/p2q1n2/8/3P4/2N2N2/PPP2PPP/R1BQKB1R w KQkq,  e4 d5   exd5 Qxd5   Nc3 Qd6   d4 Nf6   Nf3 a6
Scandinavian Defense: Classical Variation,B01,rn2kb1r/ppp1pppp/5n2/q4b2/3P4/2N2N2/PPP2PPP/R1BQKB1R w KQkq,  e4 d5   exd5 Qxd5   Nc3 Qa5   d4 Nf6   Nf3 Bf5
Scandinavian Defense: Gruenfeld Variation,B01,rn2kb1r/pp2pppp/2p2n2/q3Nb2/3P2P1/2N5/PPP2P1P/R1BQKB1R b KQkq,  e4 d5   exd5 Qxd5   Nc3 Qa5   d4 Nf6   Nf3 Bf5   Ne5 c6   g4
Scandinavian Defense: Gubinsky-Melts Defense,B01,rnb1kbnr/ppp1pppp/3q4/8/8/2N5/PPPP1PPP/R1BQKBNR w KQkq,  e4 d5   exd5 Qxd5   Nc3 Qd6
Scandinavian Defense: Icelandic-Palme Gambit,B01,rnbqkb1r/ppp2ppp/4pn2/3P4/2P5/8/PP1P1PPP/RNBQKBNR w KQkq,  e4 d5   exd5 Nf6   c4 e6
Scandinavian Defense: Kadas Gambit,B01,rnbqkb1r/pp3ppp/2P2n2/4p3/3P4/8/PPP2PPP/RNBQKBNR w KQkq,  e4 d5   exd5 Nf6   d4 c6   dxc6 e5
Scandinavian Defense: Kiel Variation,B01,rnbqkb1r/ppp1pppp/8/8/1nPP4/8/PP3PPP/RNBQKBNR w KQkq,  e4 d5   exd5 Nf6   d4 Nxd5   c4 Nb4
Scandinavian Defense: Kloosterboer Gambit,B01,rnbqkbnr/pp3ppp/2P5/4p3/8/8/PPPP1PPP/RNBQKBNR w KQkq,  e4 d5   exd5 c6   dxc6 e5
Scandinavian Defense: Lasker Variation,B01,rn2kb1r/ppp1pppp/5n2/q7/3P2b1/2N2N1P/PPP2PP1/R1BQKB1R b KQkq,  e4 d5   exd5 Qxd5   Nc3 Qa5   d4 Nf6   Nf3 Bg4   h3
Scandinavian Defense: Main Line,B01,rnb1kbnr/ppp1pppp/8/q7/8/2N5/PPPP1PPP/R1BQKBNR w KQkq,  e4 d5   exd5 Qxd5   Nc3 Qa5
"Scandinavian Defense: Main Line, Leonhardt Gambit",B01,rnb1kbnr/ppp1pppp/8/q7/1P6/2N5/P1PP1PPP/R1BQKBNR b KQkq,  e4 d5   exd5 Qxd5   Nc3 Qa5   b4
"Scandinavian Defense: Main Line, Mieses Variation",B01,rnb1kb1r/ppp1pppp/5n2/q7/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq,  e4 d5   exd5 Qxd5   Nc3 Qa5   d4 Nf6
Scandinavian Defense: Marshall Variation,B01,rnbqkb1r/ppp1pppp/8/3n4/3P4/8/PPP2PPP/RNBQKBNR w KQkq,  e4 d5   exd5 Nf6   d4 Nxd5
Scandinavian Defense: Mieses-Kotroc Variation,B01,rnb1kbnr/ppp1pppp/8/3q4/8/8/PPPP1PPP/RNBQKBNR w KQkq,  e4 d5   exd5 Qxd5
Scandinavian Defense: Modern Variation,B01,rnbqkb1r/ppp1pppp/5n2/3P4/8/8/PPPP1PPP/RNBQKBNR w KQkq,  e4 d5   exd5 Nf6
"Scandinavian Defense: Modern Variation, 2. exd5 Nf6 3. d4",B01,rnbqkb1r/ppp1pppp/5n2/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq,  e4 d5   exd5 Nf6   d4
"Scandinavian Defense: Modern Variation, Gipslis Variation",B01,rn1qkb1r/ppp1pppp/8/3n4/3P2b1/5N2/PPP2PPP/RNBQKB1R w KQkq,  e4 d5   exd5 Nf6   d4 Nxd5   Nf3 Bg4
"Scandinavian Defense: Modern Variation, Wing Gambit",B01,rnbqkb1r/p1p1pp1p/5np1/1p1P4/2PP4/8/PP3PPP/RNBQKBNR w KQkq,  e4 d5   exd5 Nf6   d4 g6   c4 b5
Scandinavian Defense: Panov Transfer,B01,rnbqkb1r/pp2pppp/2p2n2/3P4/2P5/8/PP1P1PPP/RNBQKBNR w KQkq,  e4 d5   exd5 Nf6   c4 c6
Scandinavian Defense: Portuguese Variation,B01,rn1qkb1r/ppp1pppp/5n2/3P4/3P2b1/8/PPP2PPP/RNBQKBNR w KQkq,  e4 d5   exd5 Nf6   d4 Bg4
"Scandinavian Defense: Portuguese Variation, Portuguese Gambit",B01,r2qkb1r/pppnpppp/5n2/1B1P1b2/3P4/5P2/PPP3PP/RNBQK1NR w KQkq,  e4 d5   exd5 Nf6   d4 Bg4   Bb5+ Nbd7   f3 Bf5
Scandinavian Defense: Richter Variation,B01,rnbqkb1r/ppp1pp1p/5np1/3P4/3P4/8/PPP2PPP/RNBQKBNR w KQkq,  e4 d5   exd5 Nf6   d4 g6
"Scandinavian Defense: Richter Variation, 3. d4 Nxd5 4. Nf3 g6",B01,rnbqkb1r/ppp1pp1p/6p1/3n4/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq,  e4 d5   exd5 Nf6   d4 Nxd5   Nf3 g6
Scandinavian Defense: Schiller-Pytel Variation,B01,rnb1kbnr/pp2pppp/2pq4/8/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq,  e4 d5   exd5 Qxd5   Nc3 Qd6   d4 c6
"Scandinavian Defense: Schiller-Pytel Variation, Modern Variation",B01,rn2kb1r/pp2pppp/2p2n2/5b2/1qBP1B2/2N5/PPP1NPPP/R2QK2R w KQkq,  e4 d5   exd5 Qxd5   Nc3 Qd6   d4 Nf6   Bc4 c6   Nge2 Bf5   Bf4 Qb4
Scandinavian Defense: Zilbermints Gambit,B01,rnbqkbnr/ppp1pppp/8/3p4/1P2P3/8/P1PP1PPP/RNBQKBNR b KQkq,  e4 d5   b4
Scotch Gambit,C44,r1bqk1nr/pppp1ppp/2n5/8/1bB1P3/2P2N2/P4PPP/RNBQK2R b KQkq,  e4 e5   Nf3 Nc6   d4 exd4   Bc4 Bb4+   c3 dxc3   bxc3
Scotch Game,C44,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq,  e4 e5   Nf3 Nc6   d4
"Scotch Game, 2. Nf3 Nc6 3. d4 exd4",C45,r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq,  e4 e5   Nf3 Nc6   d4 exd4
"Scotch Game, 3. d4 exd4 4. Nxd4",C45,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq,  e4 e5   Nf3 Nc6   d4 exd4   Nxd4
"Scotch Game, 5. Nb5 Bb4+ 6. Bd2",C45,r1b1k1nr/pppp1ppp/2n5/1N6/1b2P2q/8/PPPB1PPP/RN1QKB1R b KQkq,  e4 e5   Nf3 Nc6   d4 exd4   Nxd4 Qh4   Nb5 Bb4+   Bd2
Scotch Game: Alekhine Gambit,C45,r1bqkb1r/pppp1ppp/2n2n2/4P3/3N4/8/PPP2PPP/RNBQKB1R b KQkq,  e4 e5   Nf3 Nc6   d4 exd4   Nxd4 Nf6   e5
Scotch Game: Benima Defense,C44,r1bqk1nr/ppppbppp/2n5/8/2BpP3/5N2/PPP2PPP/RNBQK2R w KQkq,  e4 e5   Nf3 Nc6   Bc4 Be7   d4 exd4
Scotch Game: Berger Variation,C45,N1bk3r/pp1p1ppp/2n2n2/8/1b6/P4B1q/1PPN1P1P/R1BQK2R b KQ,  e4 e5   Nf3 Nc6   d4 exd4   Nxd4 Qh4   Nb5 Bb4+   Nd2 Qxe4+   Be2 Qxg2   Bf3 Qh3   Nxc7+ Kd8   Nxa8 Nf6   a3
Scotch Game: Blumenfeld Attack,C45,r1b1k1nr/pppp1ppp/2n2q2/1Nb5/4P3/4B3/PPP2PPP/RN1QKB1R b KQkq,  e4 e5   Nf3 Nc6   d4 exd4   Nxd4 Bc5   Be3 Qf6   Nb5
Scotch Game: Braune Variation,C45,r1b1kbnr/pppp1ppp/2n5/8/3NP2q/4B3/PPP2PPP/RN1QKB1R b KQkq,  e4 e5   Nf3 Nc6   d4 exd4   Nxd4 Qh4   Be3
Scotch Game: Classical Variation,C45,r1bqk1nr/pppp1ppp/2n5/2b5/3NP3/8/PPP2PPP/RNBQKB1R w KQkq,  e4 e5   Nf3 Nc6   d4 exd4   Nxd4 Bc5
"Scotch Game: Classical Variation, Blackburne Attack",C45,r1b1k2r/ppppnppp/2n2q2/2b5/3NP3/2P1B3/PP1Q1PPP/RN2KB1R b KQkq,  e4 e5   Nf3 Nc6   d4 exd4   Nxd4 Bc5   Be3 Qf6   c3 Nge7   Qd2
"Scotch Game: Classical Variation, Intermezzo Variation",C45,r1b1k1nr/pppp1ppp/2N2q2/2b5/4P3/8/PPP2PPP/RNBQKB1R w KQkq,  e4 e5   Nf3 Nc6   d4 exd4   Nxd4 Bc5   Nxc6 Qf6
